year,month,day,rent_office_number,age,time
2022,9,7,160,30,93
2022,9,7,161,30,19
2022,9,7,3109,30,5
2022,9,7,3110,30,36
2022,9,7,3111,30,32
2022,9,7,3114,30,9
2022,9,7,3113,30,34
2022,9,7,163,30,50
2022,9,7,3115,30,34
2022,9,7,3115,30,7
2022,9,7,3116,30,5
2022,9,7,3117,30,9
2022,9,7,3119,30,92
2022,9,7,3120,30,16
2022,9,7,3120,30,41
2022,9,7,3121,30,7
2022,9,7,3122,30,22
2022,9,7,3123,30,8
2022,9,7,164,30,11
2022,9,7,3125,30,70
2022,9,7,3127,30,11
2022,9,7,3128,30,54
2022,9,7,3130,30,40
2022,9,7,3131,30,22
2022,9,7,3132,30,64
2022,9,7,3134,30,23
2022,9,7,165,30,3
2022,9,7,166,30,14
2022,9,7,167,30,17
2022,9,7,169,30,18
2022,9,7,170,30,9
2022,9,7,170,30,11
2022,9,7,171,30,15
2022,9,7,173,30,49
2022,9,7,179,30,29
2022,9,7,180,30,53
2022,9,7,123,30,10
2022,9,7,4253,30,16
2022,9,7,4255,30,34
2022,9,7,4262,30,24
2022,9,7,128,30,42
2022,9,7,4267,30,115
2022,9,7,4269,30,3
2022,9,7,4272,30,21
2022,9,7,131,30,92
2022,9,7,177,30,87
2022,9,7,188,30,6
2022,9,7,191,30,56
2022,9,7,192,30,16
2022,9,7,178,30,32
2022,9,7,178,30,5
2022,9,7,133,30,71
2022,9,7,194,30,63
2022,9,7,195,30,18
2022,9,7,198,30,5
2022,9,7,134,30,30
2022,9,7,135,30,49
2022,9,7,137,30,8
2022,9,7,138,30,11
2022,9,7,140,30,42
2022,9,7,140,30,33
2022,9,7,141,30,171
2022,9,7,115,40,12
2022,9,7,3103,40,37
2022,9,7,3105,40,56
2022,9,7,117,40,17
2022,9,7,160,40,21
2022,9,7,160,40,28
2022,9,7,161,40,15
2022,9,7,3109,40,7
2022,9,7,3110,40,5
2022,9,7,3111,40,31
2022,9,7,3113,40,23
2022,9,7,3115,40,20
2022,9,7,3119,40,11
2022,9,7,3119,40,7
2022,9,7,3121,40,22
2022,9,7,3122,40,51
2022,9,7,3123,40,24
2022,9,7,164,40,7
2022,9,7,3126,40,7
2022,9,7,3128,40,96
2022,9,7,3129,40,15
2022,9,7,3131,40,18
2022,9,7,3132,40,19
2022,9,7,3134,40,43
2022,9,7,165,40,19
2022,9,7,165,40,55
2022,9,7,166,40,69
2022,9,7,167,40,12
2022,9,7,169,40,18
2022,9,7,170,40,32
2022,9,7,171,40,26
2022,9,7,173,40,50
2022,9,7,175,40,54
2022,9,7,179,40,62
2022,9,7,180,40,20
2022,9,7,123,40,79
2022,9,7,4253,40,16
2022,9,7,4255,40,28
2022,9,7,128,40,79
2022,9,7,4266,40,7
2022,9,7,4264,40,35
2022,9,7,4267,40,12
2022,9,7,4271,40,11
2022,9,7,4272,40,20
2022,9,7,131,40,11
2022,9,7,177,40,39
2022,9,7,188,40,22
2022,9,7,191,40,41
2022,9,7,191,40,4
2022,9,7,192,40,39
2022,9,7,178,40,10
2022,9,7,133,40,50
2022,9,7,194,40,94
2022,9,7,198,40,18
2022,9,7,135,40,51
2022,9,7,140,40,89
2022,9,7,141,40,22
2022,9,7,176,40,5
2022,9,7,3101,50,14
2022,9,7,3102,50,8
2022,9,7,3103,50,105
2022,9,7,3104,50,10
2022,9,7,3105,50,50
2022,9,7,3107,50,18
2022,9,7,117,50,73
2022,9,7,160,50,10
2022,9,7,161,50,18
2022,9,7,3110,50,5
2022,9,7,3111,50,68
2022,9,7,3113,50,13
2022,9,7,3115,50,18
2022,9,7,3121,50,12
2022,9,7,3123,50,4
2022,9,7,3123,50,22
2022,9,7,164,50,7
2022,9,7,3127,50,14
2022,9,7,3128,50,49
2022,9,7,3129,50,35
2022,9,7,3131,50,10
2022,9,7,3132,50,30
2022,9,7,3134,50,5
2022,9,7,165,50,30
2022,9,7,166,50,82
2022,9,7,170,50,25
2022,9,7,171,50,44
2022,9,7,175,50,35
2022,9,7,179,50,38
2022,9,7,180,50,54
2022,9,7,123,50,63
2022,9,7,4253,50,30
2022,9,7,4255,50,11
2022,9,7,128,50,43
2022,9,7,4264,50,19
2022,9,7,4265,50,5
2022,9,7,4267,50,75
2022,9,7,131,50,12
2022,9,7,188,50,20
2022,9,7,191,50,33
2022,9,7,192,50,60
2022,9,7,133,50,67
2022,9,7,135,50,19
2022,9,7,137,50,40
2022,9,7,140,50,36
2022,9,7,176,50,23
2022,9,7,3102,60,14
2022,9,7,117,60,34
2022,9,7,161,60,18
2022,9,7,162,60,5
2022,9,7,3119,60,9
2022,9,7,164,60,40
2022,9,7,3125,60,22
2022,9,7,3128,60,32
2022,9,7,166,60,27
2022,9,7,173,60,29
2022,9,7,180,60,23
2022,9,7,123,60,30
2022,9,7,4262,60,15
2022,9,7,4265,60,16
2022,9,7,4271,60,3
2022,9,7,4273,60,9
2022,9,7,131,60,16
2022,9,7,133,60,8
2022,9,7,194,60,20
2022,9,7,140,60,20
2022,9,7,3110,70~,9
2022,9,7,3100,NA,23
2022,9,7,115,NA,10
2022,9,7,3105,NA,11
2022,9,7,161,NA,44
2022,9,7,162,NA,51
2022,9,7,3114,NA,8
2022,9,7,163,NA,35
2022,9,7,3115,NA,1
2022,9,7,3117,NA,136
2022,9,7,3121,NA,53
2022,9,7,3121,NA,15
2022,9,7,3122,NA,40
2022,9,7,3126,NA,38
2022,9,7,3128,NA,41
2022,9,7,3131,NA,21
2022,9,7,3134,NA,9
2022,9,7,165,NA,9
2022,9,7,165,NA,4
2022,9,7,166,NA,16
2022,9,7,167,NA,11
2022,9,7,169,NA,9
2022,9,7,170,NA,49
2022,9,7,171,NA,6
2022,9,7,173,NA,3
2022,9,7,180,NA,57
2022,9,7,123,NA,33
2022,9,7,4253,NA,82
2022,9,7,128,NA,13
2022,9,7,4264,NA,16
2022,9,7,4269,NA,88
2022,9,7,4272,NA,21
2022,9,7,131,NA,11
2022,9,7,177,NA,3
2022,9,7,191,NA,16
2022,9,7,178,NA,126
2022,9,7,133,NA,48
2022,9,7,194,NA,64
2022,9,7,196,NA,4
2022,9,7,134,NA,20
2022,9,7,135,NA,10
2022,9,7,138,NA,23
2022,9,7,141,NA,6
2022,9,7,139,NA,6
2022,9,7,176,NA,58
2022,9,7,162,~10,4
2022,9,7,163,~10,9
2022,9,7,4273,~10,33
2022,9,7,191,~10,26
2022,9,7,134,~10,8
2022,9,7,140,~10,44
2022,9,7,176,~10,23
2022,9,7,3101,20,29
2022,9,7,3102,20,25
2022,9,7,115,20,63
2022,9,7,3103,20,25
2022,9,7,117,20,155
2022,9,7,159,20,33
2022,9,7,160,20,10
2022,9,7,3110,20,47
2022,9,7,3113,20,10
2022,9,7,3115,20,11
2022,9,7,3116,20,14
2022,9,7,3119,20,22
2022,9,7,3120,20,31
2022,9,7,3121,20,89
2022,9,7,3122,20,6
2022,9,7,3123,20,18
2022,9,7,3125,20,8
2022,9,7,3127,20,12
2022,9,7,3128,20,33
2022,9,7,3131,20,15
2022,9,7,166,20,14
2022,9,7,169,20,61
2022,9,7,170,20,134
2022,9,7,173,20,81
2022,9,7,179,20,7
2022,9,7,123,20,167
2022,9,7,4253,20,9
2022,9,7,4255,20,12
2022,9,7,128,20,93
2022,9,7,4266,20,15
2022,9,7,4267,20,27
2022,9,7,4269,20,7
2022,9,7,4271,20,6
2022,9,7,4272,20,110
2022,9,7,4273,20,44
2022,9,7,131,20,43
2022,9,7,191,20,7
2022,9,7,178,20,153
2022,9,7,133,20,18
2022,9,7,194,20,9
2022,9,7,195,20,24
2022,9,7,196,20,13
2022,9,7,134,20,83
2022,9,7,135,20,75
2022,9,7,138,20,32
2022,9,7,140,20,165
2022,9,7,176,20,21
2022,9,7,3102,30,16
2022,9,7,117,30,13
2022,9,7,161,30,15
2022,9,7,165,30,56
2022,9,7,173,30,59
2022,9,7,175,30,43
2022,9,7,180,30,30
2022,9,7,4255,30,56
2022,9,7,128,30,3
2022,9,7,4264,30,19
2022,9,7,4267,30,9
2022,9,7,4269,30,6
2022,9,7,131,30,14
2022,9,7,133,30,45
2022,9,7,196,30,16
2022,9,7,198,30,20
2022,9,7,134,30,55
2022,9,7,135,30,8
2022,9,7,141,30,15
2022,9,7,163,40,11
2022,9,7,3119,40,39
2022,9,7,165,40,12
2022,9,7,166,40,30
2022,9,7,173,40,19
2022,9,7,4255,40,43
2022,9,7,191,40,55
2022,9,7,192,40,52
2022,9,7,133,40,9
2022,9,7,140,40,19
2022,9,7,176,40,26
2022,9,7,123,50,55
2022,9,7,3110,60,41
2022,9,7,179,60,10
2022,9,7,163,NA,11
2022,9,7,3122,NA,6
2022,9,7,162,~10,7
2022,9,7,3115,~10,21
2022,9,7,3119,~10,81
2022,9,7,3131,~10,46
2022,9,7,167,~10,85
2022,9,7,4272,~10,14
2022,9,7,4273,~10,58
2022,9,7,191,~10,77
2022,9,7,137,~10,9
2022,9,7,176,~10,107
2022,9,7,3102,20,70
2022,9,7,115,20,27
2022,9,7,117,20,115
2022,9,7,159,20,220
2022,9,7,3110,20,49
2022,9,7,3113,20,31
2022,9,7,163,20,20
2022,9,7,3117,20,30
2022,9,7,3119,20,134
2022,9,7,3119,20,63
2022,9,7,3121,20,16
2022,9,7,3122,20,63
2022,9,7,3128,20,15
2022,9,7,3132,20,19
2022,9,7,3134,20,13
2022,9,7,166,20,57
2022,9,7,167,20,18
2022,9,7,175,20,328
2022,9,7,175,20,53
2022,9,7,123,20,115
2022,9,7,4253,20,6
2022,9,7,4255,20,6
2022,9,7,4262,20,51
2022,9,7,128,20,279
2022,9,7,4266,20,80
2022,9,7,4264,20,110
2022,9,7,4267,20,26
2022,9,7,4269,20,44
2022,9,7,4272,20,60
2022,9,7,131,20,45
2022,9,7,177,20,3
2022,9,7,188,20,13
2022,9,7,178,20,5
2022,9,7,194,20,99
2022,9,7,195,20,53
2022,9,7,195,20,14
2022,9,7,198,20,46
2022,9,7,134,20,85
2022,9,7,135,20,55
2022,9,7,137,20,79
2022,9,7,138,20,28
2022,9,7,140,20,7
2022,9,7,176,20,92
2022,9,7,3102,30,17
2022,9,7,115,30,9
2022,9,7,159,30,6
2022,9,7,3111,30,15
2022,9,7,3114,30,30
2022,9,7,3113,30,25
2022,9,7,3122,30,17
2022,9,7,3131,30,16
2022,9,7,175,30,27
2022,9,7,179,30,29
2022,9,7,123,30,16
2022,9,7,4267,30,14
2022,9,7,131,30,21
2022,9,7,177,30,8
2022,9,7,133,30,18
2022,9,7,194,30,39
2022,9,7,198,30,7
2022,9,7,3113,40,18
2022,9,7,3122,40,38
2022,9,7,3123,40,46
2022,9,7,3125,40,36
2022,9,7,3130,40,49
2022,9,7,3132,40,34
2022,9,7,170,40,12
2022,9,7,4267,40,80
2022,9,7,4269,40,4
2022,9,7,4272,40,12
2022,9,7,178,40,15
2022,9,7,133,40,114
2022,9,7,194,40,17
2022,9,7,117,50,36
2022,9,7,3127,50,24
2022,9,7,170,50,18
2022,9,7,175,50,11
2022,9,7,123,50,7
2022,9,7,4264,50,36
2022,9,7,194,50,53
2022,9,7,3104,NA,70
2022,9,7,117,NA,65
2022,9,7,163,NA,29
2022,9,7,3128,NA,10
2022,9,7,167,NA,8
2022,9,7,180,NA,26
2022,9,7,123,NA,46
2022,9,7,4253,NA,54
2022,9,7,4267,NA,50
2022,9,7,3100,~10,37
2022,9,7,3101,~10,24
2022,9,7,3102,~10,3
2022,9,7,3103,~10,13
2022,9,7,3105,~10,5
2022,9,7,117,~10,103
2022,9,7,161,~10,119
2022,9,7,3110,~10,90
2022,9,7,3111,~10,6
2022,9,7,3119,~10,32
2022,9,7,3122,~10,7
2022,9,7,3125,~10,21
2022,9,7,3126,~10,19
2022,9,7,3128,~10,16
2022,9,7,3132,~10,19
2022,9,7,165,~10,18
2022,9,7,166,~10,5
2022,9,7,169,~10,6
2022,9,7,175,~10,8
2022,9,7,123,~10,9
2022,9,7,4253,~10,13
2022,9,7,4264,~10,21
2022,9,7,4269,~10,31
2022,9,7,194,~10,66
2022,9,7,176,~10,127
2022,9,7,3100,20,11
2022,9,7,3102,20,90
2022,9,7,115,20,50
2022,9,7,3103,20,57
2022,9,7,3104,20,4
2022,9,7,3107,20,15
2022,9,7,117,20,114
2022,9,7,159,20,31
2022,9,7,3109,20,33
2022,9,7,3111,20,27
2022,9,7,3113,20,21
2022,9,7,3115,20,15
2022,9,7,3116,20,91
2022,9,7,3119,20,171
2022,9,7,3119,20,63
2022,9,7,3120,20,44
2022,9,7,3121,20,4
2022,9,7,3122,20,12
2022,9,7,3125,20,36
2022,9,7,3126,20,37
2022,9,7,3128,20,7
2022,9,7,3129,20,13
2022,9,7,169,20,1
2022,9,7,170,20,61
2022,9,7,171,20,3
2022,9,7,173,20,32
2022,9,7,175,20,69
2022,9,7,175,20,52
2022,9,7,179,20,12
2022,9,7,123,20,4
2022,9,7,128,20,60
2022,9,7,4265,20,8
2022,9,7,4267,20,24
2022,9,7,4269,20,39
2022,9,7,4271,20,38
2022,9,7,4272,20,60
2022,9,7,131,20,29
2022,9,7,178,20,2
2022,9,7,133,20,29
2022,9,7,194,20,69
2022,9,7,196,20,40
2022,9,7,134,20,46
2022,9,7,135,20,48
2022,9,7,137,20,11
2022,9,7,140,20,37
2022,9,7,141,20,116
2022,9,7,176,20,92
2022,9,7,3100,30,11
2022,9,7,3101,30,33
2022,9,7,3102,30,65
2022,9,7,115,30,22
2022,9,7,117,30,70
2022,9,7,3111,30,54
2022,9,7,163,30,11
2022,9,7,3119,30,20
2022,9,7,3121,30,19
2022,9,7,3122,30,7
2022,9,7,3125,30,139
2022,9,7,3131,30,30
2022,9,7,3132,30,4
2022,9,7,170,30,9
2022,9,7,173,30,44
2022,9,7,123,30,54
2022,9,7,4253,30,8
2022,9,7,4262,30,21
2022,9,7,4266,30,37
2022,9,7,4264,30,57
2022,9,7,4267,30,71
2022,9,7,4269,30,51
2022,9,7,4273,30,47
2022,9,7,131,30,17
2022,9,7,188,30,62
2022,9,7,178,30,25
2022,9,7,134,30,68
2022,9,7,176,30,11
2022,9,7,117,40,14
2022,9,7,161,40,31
2022,9,7,3113,40,42
2022,9,7,3115,40,25
2022,9,7,3120,40,39
2022,9,7,3125,40,34
2022,9,7,179,40,11
2022,9,7,4272,40,15
2022,9,7,133,40,12
2022,9,7,3122,50,40
2022,9,7,3127,50,25
2022,9,7,134,50,11
2022,9,7,3103,60,34
2022,9,7,3126,60,17
2022,9,7,133,60,48
2022,9,7,140,60,29
2022,9,7,117,70~,26
2022,9,7,3102,NA,19
2022,9,7,115,NA,5
2022,9,7,3103,NA,11
2022,9,7,3107,NA,9
2022,9,7,3119,NA,57
2022,9,7,4255,NA,52
2022,9,7,4273,NA,19
2022,9,7,194,NA,69
2022,9,7,195,NA,18
2022,9,7,196,NA,16
2022,9,7,140,NA,18
2022,9,7,176,NA,104
2022,9,7,176,NA,11
2022,9,7,117,NA,57
2022,9,7,162,NA,9
2022,9,7,3110,NA,139
2022,9,7,3116,NA,5
2022,9,7,3117,NA,7
2022,9,7,3119,NA,122
2022,9,7,3120,NA,21
2022,9,7,3130,NA,31
2022,9,7,179,NA,57
2022,9,7,123,NA,53
2022,9,7,4269,NA,42
2022,9,7,194,NA,50
2022,9,7,160,20,15
2022,9,7,3125,30,43
2022,9,7,133,30,80
2022,9,7,133,40,33
2022,9,7,131,20,89
2022,9,7,166,40,197
2022,9,7,188,50,309
2022,9,7,3125,NA,67
2022,9,7,117,~10,114
2022,9,7,176,~10,86
2022,9,7,4269,20,71
2022,9,7,3103,20,67
2022,9,7,117,20,43
2022,9,7,3116,20,5
2022,9,7,3120,20,40
2022,9,7,3121,20,47
2022,9,7,164,20,39
2022,9,7,166,20,126
2022,9,7,131,20,220
2022,9,7,188,20,70
2022,9,7,140,20,81
2022,9,7,175,30,75
2022,9,7,128,30,102
2022,9,7,3128,40,32
2022,9,7,3131,40,73
2022,9,7,166,40,124
2022,9,7,3110,NA,107
2022,9,7,176,NA,334
2022,9,7,117,~10,353
2022,9,7,3107,20,107
2022,9,7,117,20,101
2022,9,7,163,20,8
2022,9,7,164,20,101
2022,9,7,3125,20,78
2022,9,7,3130,20,5
2022,9,7,166,20,73
2022,9,7,123,20,118
2022,9,7,128,20,99
2022,9,7,4264,20,80
2022,9,7,4264,20,117
2022,9,7,4273,20,2
2022,9,7,131,20,28
2022,9,7,192,20,69
2022,9,7,137,20,86
2022,9,7,138,20,4
2022,9,7,176,20,133
2022,9,7,117,30,99
2022,9,7,4267,30,32
2022,9,7,4269,30,138
2022,9,7,178,30,99
2022,9,7,194,30,120
2022,9,7,117,40,109
2022,9,7,3119,50,165
2022,9,7,4272,50,66
2022,9,7,3132,60,119
2022,9,7,163,NA,4
2022,9,7,176,NA,184
2022,9,7,117,~10,48
2022,9,7,4255,~10,80
2022,9,7,180,20,120
2022,9,7,128,20,96
2022,9,7,4272,20,12
2022,9,7,4273,20,43
2022,9,7,192,20,69
2022,9,7,176,20,63
2022,9,7,3105,30,78
2022,9,7,3114,30,33
2022,9,7,3125,30,78
2022,9,7,165,30,129
2022,9,7,4269,30,139
2022,9,7,178,30,23
2022,9,7,3121,50,139
2022,9,7,137,50,87
2022,9,7,3104,NA,21
2022,9,7,160,NA,89
2022,9,7,3101,~10,94
2022,9,7,163,~10,8
2022,9,7,3125,~10,16
2022,9,7,165,~10,3
2022,9,7,4273,~10,34
2022,9,7,131,~10,68
2022,9,7,3100,20,12
2022,9,7,3101,20,26
2022,9,7,3102,20,17
2022,9,7,3103,20,59
2022,9,7,3104,20,2
2022,9,7,3107,20,14
2022,9,7,117,20,214
2022,9,7,162,20,111
2022,9,7,3113,20,14
2022,9,7,163,20,20
2022,9,7,3115,20,2
2022,9,7,3116,20,25
2022,9,7,3117,20,10
2022,9,7,3119,20,23
2022,9,7,3120,20,54
2022,9,7,3122,20,2
2022,9,7,3123,20,2
2022,9,7,164,20,100
2022,9,7,3126,20,5
2022,9,7,3127,20,13
2022,9,7,3128,20,29
2022,9,7,3130,20,12
2022,9,7,3131,20,6
2022,9,7,165,20,8
2022,9,7,166,20,26
2022,9,7,167,20,119
2022,9,7,169,20,10
2022,9,7,170,20,36
2022,9,7,175,20,45
2022,9,7,179,20,11
2022,9,7,180,20,7
2022,9,7,123,20,35
2022,9,7,123,20,25
2022,9,7,4255,20,15
2022,9,7,128,20,48
2022,9,7,4266,20,44
2022,9,7,4267,20,21
2022,9,7,4269,20,39
2022,9,7,4272,20,16
2022,9,7,131,20,259
2022,9,7,131,20,20
2022,9,7,177,20,22
2022,9,7,133,20,145
2022,9,7,194,20,6
2022,9,7,195,20,11
2022,9,7,196,20,20
2022,9,7,134,20,38
2022,9,7,135,20,28
2022,9,7,138,20,180
2022,9,7,140,20,19
2022,9,7,139,20,3
2022,9,7,176,20,180
2022,9,7,3102,30,78
2022,9,7,115,30,87
2022,9,7,3103,30,28
2022,9,7,3104,30,2
2022,9,7,3107,30,14
2022,9,7,159,30,8
2022,9,7,160,30,160
2022,9,7,3110,30,114
2022,9,7,3115,30,1
2022,9,7,3116,30,4
2022,9,7,3121,30,6
2022,9,7,3129,30,45
2022,9,7,3131,30,13
2022,9,7,165,30,7
2022,9,7,167,30,6
2022,9,7,169,30,95
2022,9,7,171,30,12
2022,9,7,173,30,28
2022,9,7,175,30,125
2022,9,7,180,30,23
2022,9,7,128,30,7
2022,9,7,4264,30,46
2022,9,7,4267,30,79
2022,9,7,4269,30,18
2022,9,7,4271,30,7
2022,9,7,4272,30,33
2022,9,7,131,30,105
2022,9,7,177,30,134
2022,9,7,188,30,116
2022,9,7,192,30,6
2022,9,7,178,30,99
2022,9,7,133,30,135
2022,9,7,194,30,224
2022,9,7,195,30,3
2022,9,7,198,30,5
2022,9,7,135,30,34
2022,9,7,138,30,27
2022,9,7,140,30,98
2022,9,7,141,30,236
2022,9,7,176,30,15
2022,9,7,3101,40,31
2022,9,7,117,40,24
2022,9,7,160,40,28
2022,9,7,161,40,39
2022,9,7,3113,40,125
2022,9,7,3116,40,68
2022,9,7,3119,40,62
2022,9,7,3121,40,24
2022,9,7,3122,40,58
2022,9,7,3123,40,3
2022,9,7,164,40,61
2022,9,7,3128,40,115
2022,9,7,3129,40,4
2022,9,7,3131,40,13
2022,9,7,3132,40,7
2022,9,7,165,40,9
2022,9,7,166,40,140
2022,9,7,175,40,9
2022,9,7,179,40,7
2022,9,7,180,40,53
2022,9,7,4253,40,24
2022,9,7,4255,40,52
2022,9,7,4264,40,60
2022,9,7,4273,40,53
2022,9,7,177,40,11
2022,9,7,188,40,47
2022,9,7,191,40,47
2022,9,7,178,40,7
2022,9,7,133,40,191
2022,9,7,194,40,107
2022,9,7,195,40,94
2022,9,7,198,40,85
2022,9,7,176,40,35
2022,9,7,3101,50,10
2022,9,7,3102,50,18
2022,9,7,3105,50,5
2022,9,7,117,50,102
2022,9,7,160,50,12
2022,9,7,3110,50,106
2022,9,7,163,50,16
2022,9,7,3120,50,10
2022,9,7,3122,50,20
2022,9,7,3123,50,4
2022,9,7,164,50,12
2022,9,7,3125,50,59
2022,9,7,3127,50,38
2022,9,7,3128,50,30
2022,9,7,3130,50,26
2022,9,7,3131,50,21
2022,9,7,165,50,20
2022,9,7,166,50,36
2022,9,7,169,50,3
2022,9,7,171,50,14
2022,9,7,175,50,105
2022,9,7,179,50,2
2022,9,7,179,50,68
2022,9,7,180,50,27
2022,9,7,123,50,72
2022,9,7,4265,50,48
2022,9,7,4267,50,14
2022,9,7,4271,50,46
2022,9,7,131,50,66
2022,9,7,191,50,87
2022,9,7,192,50,11
2022,9,7,133,50,68
2022,9,7,195,50,7
2022,9,7,140,50,29
2022,9,7,176,50,26
2022,9,7,117,60,80
2022,9,7,3110,60,83
2022,9,7,3113,60,24
2022,9,7,3134,60,20
2022,9,7,173,60,58
2022,9,7,179,60,6
2022,9,7,180,60,2
2022,9,7,123,60,26
2022,9,7,128,60,49
2022,9,7,4269,60,81
2022,9,7,131,60,79
2022,9,7,191,60,32
2022,9,7,198,60,92
2022,9,7,194,70~,52
2022,9,7,117,NA,13
2022,9,7,3131,NA,14
2022,9,7,171,NA,97
2022,9,7,123,NA,43
2022,9,7,128,NA,5
2022,9,7,4272,NA,11
2022,9,7,141,NA,29
2022,9,7,159,~10,6
2022,9,7,170,~10,65
2022,9,7,128,~10,65
2022,9,7,140,~10,83
2022,9,7,3100,20,11
2022,9,7,3102,20,7
2022,9,7,3102,20,8
2022,9,7,115,20,29
2022,9,7,3103,20,6
2022,9,7,3107,20,101
2022,9,7,117,20,194
2022,9,7,160,20,4
2022,9,7,161,20,84
2022,9,7,162,20,103
2022,9,7,3110,20,101
2022,9,7,3114,20,13
2022,9,7,3117,20,21
2022,9,7,3119,20,26
2022,9,7,3120,20,61
2022,9,7,3121,20,93
2022,9,7,164,20,24
2022,9,7,3128,20,81
2022,9,7,3131,20,8
2022,9,7,165,20,10
2022,9,7,170,20,33
2022,9,7,173,20,14
2022,9,7,175,20,17
2022,9,7,179,20,41
2022,9,7,123,20,68
2022,9,7,4253,20,177
2022,9,7,4255,20,26
2022,9,7,128,20,164
2022,9,7,4267,20,92
2022,9,7,4272,20,54
2022,9,7,4273,20,113
2022,9,7,131,20,152
2022,9,7,188,20,3
2022,9,7,178,20,88
2022,9,7,133,20,9
2022,9,7,194,20,93
2022,9,7,195,20,13
2022,9,7,196,20,27
2022,9,7,198,20,3
2022,9,7,134,20,55
2022,9,7,135,20,21
2022,9,7,138,20,21
2022,9,7,140,20,15
2022,9,7,139,20,3
2022,9,7,176,20,114
2022,9,7,176,20,49
2022,9,7,3100,30,7
2022,9,7,3102,30,159
2022,9,7,115,30,7
2022,9,7,3104,30,157
2022,9,7,3107,30,8
2022,9,7,117,30,126
2022,9,7,3114,30,13
2022,9,7,3113,30,31
2022,9,7,163,30,57
2022,9,7,3116,30,5
2022,9,7,3119,30,32
2022,9,7,3120,30,12
2022,9,7,3121,30,112
2022,9,7,3122,30,57
2022,9,7,3123,30,11
2022,9,7,3125,30,50
2022,9,7,3127,30,13
2022,9,7,3128,30,65
2022,9,7,3130,30,67
2022,9,7,3131,30,14
2022,9,7,3132,30,65
2022,9,7,165,30,31
2022,9,7,166,30,21
2022,9,7,170,30,43
2022,9,7,173,30,4
2022,9,7,175,30,113
2022,9,7,179,30,8
2022,9,7,179,30,17
2022,9,7,123,30,98
2022,9,7,4253,30,105
2022,9,7,4255,30,10
2022,9,7,4262,30,75
2022,9,7,128,30,84
2022,9,7,4266,30,66
2022,9,7,4264,30,86
2022,9,7,4267,30,15
2022,9,7,4267,30,2
2022,9,7,4272,30,67
2022,9,7,4272,30,16
2022,9,7,177,30,11
2022,9,7,188,30,16
2022,9,7,178,30,28
2022,9,7,133,30,234
2022,9,7,194,30,132
2022,9,7,195,30,10
2022,9,7,198,30,17
2022,9,7,135,30,65
2022,9,7,140,30,102
2022,9,7,139,30,8
2022,9,7,176,30,18
2022,9,7,3102,40,46
2022,9,7,3103,40,28
2022,9,7,3103,40,5
2022,9,7,3105,40,31
2022,9,7,3107,40,37
2022,9,7,3122,40,16
2022,9,7,3123,40,107
2022,9,7,3126,40,21
2022,9,7,3127,40,53
2022,9,7,3131,40,11
2022,9,7,165,40,6
2022,9,7,175,40,82
2022,9,7,179,40,40
2022,9,7,180,40,2
2022,9,7,123,40,88
2022,9,7,4264,40,1
2022,9,7,4267,40,68
2022,9,7,4269,40,19
2022,9,7,4272,40,90
2022,9,7,131,40,111
2022,9,7,188,40,17
2022,9,7,191,40,35
2022,9,7,178,40,34
2022,9,7,133,40,24
2022,9,7,133,40,38
2022,9,7,194,40,123
2022,9,7,196,40,40
2022,9,7,198,40,86
2022,9,7,134,40,45
2022,9,7,3102,50,23
2022,9,7,3104,50,54
2022,9,7,3113,50,25
2022,9,7,163,50,52
2022,9,7,3119,50,19
2022,9,7,3121,50,4
2022,9,7,3128,50,71
2022,9,7,3130,50,37
2022,9,7,165,50,12
2022,9,7,166,50,111
2022,9,7,173,50,10
2022,9,7,175,50,33
2022,9,7,179,50,120
2022,9,7,123,50,120
2022,9,7,4253,50,12
2022,9,7,128,50,11
2022,9,7,4266,50,6
2022,9,7,4264,50,1
2022,9,7,4269,50,132
2022,9,7,4272,50,48
2022,9,7,4272,50,14
2022,9,7,4273,50,99
2022,9,7,131,50,132
2022,9,7,188,50,38
2022,9,7,178,50,11
2022,9,7,133,50,7
2022,9,7,194,50,90
2022,9,7,196,50,55
2022,9,7,176,50,27
2022,9,7,3105,60,121
2022,9,7,117,60,69
2022,9,7,3115,60,103
2022,9,7,3125,60,15
2022,9,7,3127,60,71
2022,9,7,166,60,36
2022,9,7,170,60,4
2022,9,7,175,60,34
2022,9,7,4253,60,19
2022,9,7,4255,60,19
2022,9,7,4267,60,48
2022,9,7,178,60,2
2022,9,7,198,60,11
2022,9,7,160,70~,57
2022,9,7,165,70~,91
2022,9,7,191,70~,16
2022,9,7,3101,NA,61
2022,9,7,115,NA,62
2022,9,7,3107,NA,10
2022,9,7,117,NA,154
2022,9,7,3119,NA,85
2022,9,7,3120,NA,3
2022,9,7,3128,NA,110
2022,9,7,3129,NA,17
2022,9,7,3131,NA,13
2022,9,7,166,NA,203
2022,9,7,170,NA,100
2022,9,7,123,NA,48
2022,9,7,4264,NA,51
2022,9,7,4272,NA,94
2022,9,7,131,NA,15
2022,9,7,188,NA,6
2022,9,7,133,NA,113
2022,9,7,194,NA,232
2022,9,7,176,NA,11
2022,9,7,117,~10,115
2022,9,7,163,~10,20
2022,9,7,3121,~10,201
2022,9,7,128,~10,14
2022,9,7,4273,~10,34
2022,9,7,176,~10,140
2022,9,7,115,20,5
2022,9,7,3103,20,26
2022,9,7,3104,20,19
2022,9,7,3105,20,8
