year,month,day,rent_office_number,age,time
2022,8,2,146,20,4
2022,8,2,119,20,7
2022,8,2,153,20,30
2022,8,2,154,20,71
2022,8,2,155,20,7
2022,8,2,156,20,61
2022,8,2,157,20,71
2022,8,2,487,20,30
2022,8,2,488,20,5
2022,8,2,489,20,5
2022,8,2,490,20,19
2022,8,2,493,20,4
2022,8,2,495,20,5
2022,8,2,497,20,29
2022,8,2,498,20,28
2022,8,2,3002,20,103
2022,8,2,3008,20,3
2022,8,2,3009,20,35
2022,8,2,3010,20,13
2022,8,2,3011,20,16
2022,8,2,3011,20,7
2022,8,2,120,20,32
2022,8,2,121,20,20
2022,8,2,122,20,5
2022,8,2,4202,20,13
2022,8,2,4208,20,18
2022,8,2,4210,20,5
2022,8,2,4211,20,11
2022,8,2,4213,20,30
2022,8,2,124,20,10
2022,8,2,125,20,18
2022,8,2,126,20,9
2022,8,2,4216,20,10
2022,8,2,4217,20,113
2022,8,2,4218,20,50
2022,8,2,4220,20,10
2022,8,2,4233,20,20
2022,8,2,4234,20,10
2022,8,2,4238,20,9
2022,8,2,4222,20,7
2022,8,2,181,20,46
2022,8,2,183,20,48
2022,8,2,184,20,28
2022,8,2,184,20,18
2022,8,2,185,20,12
2022,8,2,102,20,28
2022,8,2,199,20,15
2022,8,2,103,20,8
2022,8,2,104,20,5
2022,8,2,401,20,19
2022,8,2,402,20,5
2022,8,2,403,20,3
2022,8,2,403,20,7
2022,8,2,405,20,6
2022,8,2,421,20,18
2022,8,2,408,20,6
2022,8,2,409,20,74
2022,8,2,418,20,20
2022,8,2,107,20,22
2022,8,2,411,20,27
2022,8,2,414,20,25
2022,8,2,415,20,12
2022,8,2,426,20,17
2022,8,2,108,30,20
2022,8,2,109,30,31
2022,8,2,427,30,61
2022,8,2,438,30,13
2022,8,2,113,30,13
2022,8,2,118,30,4
2022,8,2,114,30,14
2022,8,2,144,30,73
2022,8,2,145,30,5
2022,8,2,146,30,34
2022,8,2,147,30,14
2022,8,2,148,30,114
2022,8,2,150,30,32
2022,8,2,153,30,22
2022,8,2,154,30,24
2022,8,2,155,30,20
2022,8,2,490,30,10
2022,8,2,493,30,19
2022,8,2,495,30,45
2022,8,2,497,30,4
2022,8,2,498,30,58
2022,8,2,3002,30,97
2022,8,2,3005,30,8
2022,8,2,3007,30,8
2022,8,2,3009,30,22
2022,8,2,3010,30,17
2022,8,2,4206,30,34
2022,8,2,4207,30,27
2022,8,2,4208,30,5
2022,8,2,4211,30,6
2022,8,2,4212,30,13
2022,8,2,4213,30,38
2022,8,2,126,30,11
2022,8,2,4217,30,37
2022,8,2,4220,30,12
2022,8,2,4226,30,16
2022,8,2,4233,30,104
2022,8,2,4234,30,10
2022,8,2,4238,30,13
2022,8,2,4222,30,29
2022,8,2,4244,30,83
2022,8,2,4247,30,7
2022,8,2,129,30,32
2022,8,2,182,30,48
2022,8,2,183,30,38
2022,8,2,184,30,14
2022,8,2,102,30,87
2022,8,2,199,30,25
2022,8,2,103,30,83
2022,8,2,403,30,2
2022,8,2,405,30,7
2022,8,2,421,30,12
2022,8,2,419,30,50
2022,8,2,419,30,10
2022,8,2,418,30,29
2022,8,2,107,30,7
2022,8,2,412,30,4
2022,8,2,413,30,27
2022,8,2,414,30,6
2022,8,2,415,30,9
2022,8,2,426,30,36
2022,8,2,114,40,55
2022,8,2,142,40,7
2022,8,2,146,40,9
2022,8,2,147,40,3
2022,8,2,153,40,23
2022,8,2,154,40,36
2022,8,2,155,40,13
2022,8,2,156,40,29
2022,8,2,490,40,5
2022,8,2,492,40,5
2022,8,2,493,40,12
2022,8,2,495,40,3
2022,8,2,3010,40,19
2022,8,2,4210,40,21
2022,8,2,124,40,10
2022,8,2,4216,40,26
2022,8,2,4217,40,156
2022,8,2,4222,40,3
2022,8,2,4251,40,13
2022,8,2,186,40,52
2022,8,2,401,40,8
2022,8,2,402,40,7
2022,8,2,405,40,4
2022,8,2,406,40,8
2022,8,2,421,40,60
2022,8,2,421,40,24
2022,8,2,407,40,4
2022,8,2,409,40,22
2022,8,2,418,40,53
2022,8,2,411,40,12
2022,8,2,412,40,113
2022,8,2,417,40,48
2022,8,2,424,40,27
2022,8,2,108,50,26
2022,8,2,112,50,11
2022,8,2,113,50,43
2022,8,2,118,50,51
2022,8,2,144,50,11
2022,8,2,146,50,14
2022,8,2,147,50,9
2022,8,2,487,50,20
2022,8,2,497,50,54
2022,8,2,498,50,6
2022,8,2,3010,50,16
2022,8,2,121,50,6
2022,8,2,4207,50,8
2022,8,2,4210,50,10
2022,8,2,126,50,37
2022,8,2,4217,50,113
2022,8,2,4244,50,4
2022,8,2,199,50,3
2022,8,2,103,50,17
2022,8,2,401,50,35
2022,8,2,421,50,25
2022,8,2,409,50,25
2022,8,2,419,50,7
2022,8,2,411,50,19
2022,8,2,412,50,15
2022,8,2,438,60,13
2022,8,2,143,60,10
2022,8,2,157,60,22
2022,8,2,3008,60,16
2022,8,2,122,60,5
2022,8,2,4226,60,7
2022,8,2,418,60,5
2022,8,2,413,60,7
2022,8,2,108,NA,7
2022,8,2,400,NA,6
2022,8,2,427,NA,7
2022,8,2,112,NA,10
2022,8,2,113,NA,5
2022,8,2,114,NA,20
2022,8,2,144,NA,4
2022,8,2,147,NA,23
2022,8,2,154,NA,11
2022,8,2,155,NA,4
2022,8,2,156,NA,3
2022,8,2,157,NA,3
2022,8,2,488,NA,6
2022,8,2,492,NA,6
2022,8,2,497,NA,23
2022,8,2,3007,NA,7
2022,8,2,3009,NA,13
2022,8,2,4212,NA,9
2022,8,2,4214,NA,17
2022,8,2,4217,NA,10
2022,8,2,4218,NA,16
2022,8,2,4224,NA,7
2022,8,2,4222,NA,5
2022,8,2,130,NA,3
2022,8,2,184,NA,8
2022,8,2,186,NA,33
2022,8,2,102,NA,24
2022,8,2,401,NA,3
2022,8,2,402,NA,8
2022,8,2,106,NA,4
2022,8,2,405,NA,30
2022,8,2,421,NA,20
2022,8,2,409,NA,60
2022,8,2,107,NA,9
2022,8,2,411,NA,67
2022,8,2,438,~10,2
2022,8,2,440,~10,8
2022,8,2,119,~10,9
2022,8,2,154,~10,4
2022,8,2,488,~10,20
2022,8,2,492,~10,13
2022,8,2,493,~10,3
2022,8,2,3002,~10,5
2022,8,2,3006,~10,6
2022,8,2,3011,~10,7
2022,8,2,4210,~10,4
2022,8,2,4213,~10,65
2022,8,2,125,~10,15
2022,8,2,4217,~10,51
2022,8,2,4218,~10,4
2022,8,2,4224,~10,10
2022,8,2,4226,~10,5
2022,8,2,4251,~10,12
2022,8,2,129,~10,8
2022,8,2,401,~10,3
2022,8,2,402,~10,10
2022,8,2,403,~10,10
2022,8,2,409,~10,7
2022,8,2,414,~10,17
2022,8,2,415,~10,7
2022,8,2,108,20,54
2022,8,2,109,20,9
2022,8,2,400,20,14
2022,8,2,427,20,10
2022,8,2,111,20,5
2022,8,2,112,20,5
2022,8,2,436,20,8
2022,8,2,437,20,131
2022,8,2,438,20,68
2022,8,2,113,20,35
2022,8,2,143,20,19
2022,8,2,144,20,17
2022,8,2,145,20,8
2022,8,2,146,20,7
2022,8,2,147,20,201
2022,8,2,148,20,2
2022,8,2,150,20,7
2022,8,2,119,20,23
2022,8,2,153,20,42
2022,8,2,154,20,49
2022,8,2,155,20,59
2022,8,2,156,20,10
2022,8,2,157,20,10
2022,8,2,487,20,36
2022,8,2,489,20,5
2022,8,2,490,20,6
2022,8,2,490,20,7
2022,8,2,492,20,45
2022,8,2,493,20,13
2022,8,2,494,20,10
2022,8,2,497,20,39
2022,8,2,498,20,59
2022,8,2,3002,20,8
2022,8,2,3007,20,21
2022,8,2,3008,20,8
2022,8,2,3009,20,17
2022,8,2,3010,20,37
2022,8,2,122,20,56
2022,8,2,4206,20,3
2022,8,2,4207,20,3
2022,8,2,4208,20,51
2022,8,2,4210,20,5
2022,8,2,4212,20,54
2022,8,2,4213,20,30
2022,8,2,4214,20,13
2022,8,2,124,20,23
2022,8,2,125,20,68
2022,8,2,126,20,79
2022,8,2,4216,20,71
2022,8,2,4217,20,77
2022,8,2,4218,20,16
2022,8,2,4220,20,70
2022,8,2,4224,20,6
2022,8,2,4226,20,58
2022,8,2,4233,20,25
2022,8,2,4238,20,8
2022,8,2,4222,20,45
2022,8,2,4244,20,47
2022,8,2,4247,20,13
2022,8,2,4248,20,13
2022,8,2,4251,20,9
2022,8,2,129,20,22
2022,8,2,130,20,27
2022,8,2,184,20,23
2022,8,2,185,20,5
2022,8,2,186,20,6
2022,8,2,102,20,10
2022,8,2,199,20,23
2022,8,2,103,20,17
2022,8,2,401,20,41
2022,8,2,403,20,8
2022,8,2,106,20,7
2022,8,2,421,20,32
2022,8,2,407,20,2
2022,8,2,408,20,38
2022,8,2,420,20,12
2022,8,2,409,20,28
2022,8,2,419,20,7
2022,8,2,418,20,14
2022,8,2,107,20,11
2022,8,2,411,20,4
2022,8,2,412,20,5
2022,8,2,417,20,43
2022,8,2,414,20,54
2022,8,2,415,20,36
2022,8,2,416,20,2
2022,8,2,425,20,87
2022,8,2,426,20,16
2022,8,2,108,30,9
2022,8,2,400,30,17
2022,8,2,427,30,15
2022,8,2,436,30,48
2022,8,2,438,30,22
2022,8,2,113,30,65
2022,8,2,114,30,23
2022,8,2,142,30,7
2022,8,2,143,30,3
2022,8,2,144,30,5
2022,8,2,145,30,8
2022,8,2,146,30,65
2022,8,2,147,30,22
2022,8,2,147,30,3
2022,8,2,148,30,2
2022,8,2,150,30,32
2022,8,2,153,30,20
2022,8,2,154,30,5
2022,8,2,157,30,3
2022,8,2,487,30,117
2022,8,2,490,30,5
2022,8,2,492,30,4
2022,8,2,493,30,6
2022,8,2,494,30,8
2022,8,2,495,30,47
2022,8,2,495,30,30
2022,8,2,497,30,29
2022,8,2,498,30,75
2022,8,2,498,30,5
2022,8,2,3002,30,61
2022,8,2,3002,30,13
2022,8,2,3007,30,46
2022,8,2,3008,30,16
2022,8,2,3009,30,7
2022,8,2,3009,30,4
2022,8,2,3010,30,55
2022,8,2,3011,30,60
2022,8,2,120,30,5
2022,8,2,121,30,5
2022,8,2,122,30,7
2022,8,2,4202,30,52
2022,8,2,4206,30,10
2022,8,2,4207,30,30
2022,8,2,4211,30,9
2022,8,2,4212,30,9
2022,8,2,4213,30,40
2022,8,2,124,30,14
2022,8,2,125,30,8
2022,8,2,4217,30,123
2022,8,2,4218,30,33
2022,8,2,4220,30,8
2022,8,2,4221,30,6
2022,8,2,4226,30,7
2022,8,2,4233,30,5
2022,8,2,4234,30,17
2022,8,2,4238,30,5
2022,8,2,4222,30,15
2022,8,2,4244,30,19
2022,8,2,4246,30,21
2022,8,2,4251,30,3
2022,8,2,129,30,45
2022,8,2,130,30,4
2022,8,2,182,30,28
2022,8,2,183,30,8
2022,8,2,184,30,12
2022,8,2,103,30,72
2022,8,2,104,30,20
2022,8,2,402,30,10
2022,8,2,106,30,20
2022,8,2,405,30,8
2022,8,2,406,30,11
2022,8,2,421,30,24
2022,8,2,408,30,37
2022,8,2,409,30,5
2022,8,2,107,30,53
2022,8,2,411,30,31
2022,8,2,412,30,53
2022,8,2,417,30,48
2022,8,2,414,30,11
2022,8,2,414,30,8
2022,8,2,415,30,30
2022,8,2,415,30,2
2022,8,2,416,30,3
2022,8,2,425,30,5
2022,8,2,426,30,6
2022,8,2,108,40,28
2022,8,2,109,40,17
2022,8,2,400,40,10
2022,8,2,427,40,15
2022,8,2,111,40,10
2022,8,2,438,40,10
2022,8,2,113,40,13
2022,8,2,114,40,41
2022,8,2,143,40,6
2022,8,2,144,40,7
2022,8,2,145,40,5
2022,8,2,146,40,5
2022,8,2,147,40,3
2022,8,2,148,40,14
2022,8,2,150,40,41
2022,8,2,150,40,9
2022,8,2,153,40,56
2022,8,2,154,40,21
2022,8,2,155,40,39
2022,8,2,157,40,6
2022,8,2,487,40,99
2022,8,2,490,40,47
2022,8,2,497,40,5
2022,8,2,498,40,5
2022,8,2,3007,40,21
2022,8,2,3008,40,70
2022,8,2,3010,40,63
2022,8,2,3011,40,23
2022,8,2,4213,40,18
2022,8,2,4214,40,6
2022,8,2,124,40,49
2022,8,2,125,40,47
2022,8,2,4216,40,46
2022,8,2,4217,40,8
2022,8,2,4218,40,36
2022,8,2,4220,40,3
2022,8,2,4224,40,6
2022,8,2,4226,40,21
2022,8,2,4233,40,74
2022,8,2,4246,40,12
2022,8,2,4246,40,8
2022,8,2,4247,40,10
2022,8,2,4248,40,4
2022,8,2,4251,40,14
2022,8,2,129,40,43
2022,8,2,130,40,46
2022,8,2,183,40,6
2022,8,2,183,40,6
2022,8,2,184,40,40
2022,8,2,185,40,14
2022,8,2,102,40,4
2022,8,2,102,40,6
2022,8,2,104,40,6
2022,8,2,104,40,54
2022,8,2,401,40,15
2022,8,2,405,40,5
2022,8,2,421,40,23
2022,8,2,409,40,14
2022,8,2,411,40,189
2022,8,2,412,40,12
2022,8,2,417,40,7
2022,8,2,414,40,20
2022,8,2,415,40,8
2022,8,2,426,40,22
2022,8,2,427,50,3
2022,8,2,113,50,33
2022,8,2,118,50,7
2022,8,2,114,50,3
2022,8,2,144,50,49
2022,8,2,146,50,8
2022,8,2,147,50,4
2022,8,2,154,50,8
2022,8,2,487,50,5
2022,8,2,488,50,4
2022,8,2,490,50,10
2022,8,2,494,50,27
2022,8,2,495,50,5
2022,8,2,3002,50,4
2022,8,2,121,50,33
2022,8,2,4206,50,29
2022,8,2,4213,50,20
2022,8,2,4214,50,11
2022,8,2,124,50,7
2022,8,2,126,50,10
2022,8,2,4216,50,47
2022,8,2,4218,50,10
2022,8,2,4233,50,35
2022,8,2,4239,50,12
2022,8,2,129,50,6
2022,8,2,181,50,70
2022,8,2,184,50,5
2022,8,2,186,50,12
2022,8,2,199,50,6
2022,8,2,104,50,13
2022,8,2,105,50,12
2022,8,2,403,50,32
2022,8,2,106,50,11
2022,8,2,405,50,15
2022,8,2,421,50,71
2022,8,2,419,50,8
2022,8,2,411,50,5
2022,8,2,414,50,16
2022,8,2,415,50,32
2022,8,2,416,50,4
2022,8,2,426,50,65
2022,8,2,440,60,15
2022,8,2,113,60,10
2022,8,2,144,60,7
2022,8,2,146,60,41
2022,8,2,153,60,8
2022,8,2,154,60,6
2022,8,2,157,60,7
2022,8,2,3008,60,15
2022,8,2,122,60,7
2022,8,2,126,60,24
2022,8,2,127,60,9
2022,8,2,4217,60,23
2022,8,2,4218,60,5
2022,8,2,4220,60,29
2022,8,2,4220,60,11
2022,8,2,4226,60,22
2022,8,2,4233,60,8
2022,8,2,4251,60,39
2022,8,2,183,60,9
2022,8,2,184,60,8
2022,8,2,185,60,33
2022,8,2,186,60,114
2022,8,2,401,60,58
2022,8,2,402,60,11
2022,8,2,106,60,9
2022,8,2,405,60,30
2022,8,2,406,60,13
2022,8,2,421,60,2
2022,8,2,414,60,10
2022,8,2,118,70~,7
2022,8,2,108,NA,19
2022,8,2,400,NA,8
2022,8,2,427,NA,25
2022,8,2,113,NA,10
2022,8,2,147,NA,10
2022,8,2,147,NA,10
2022,8,2,150,NA,1
2022,8,2,119,NA,28
2022,8,2,154,NA,19
2022,8,2,157,NA,4
2022,8,2,488,NA,9
2022,8,2,490,NA,26
2022,8,2,492,NA,13
2022,8,2,494,NA,4
2022,8,2,3002,NA,13
2022,8,2,3006,NA,8
2022,8,2,3010,NA,108
2022,8,2,122,NA,14
2022,8,2,4206,NA,33
2022,8,2,4210,NA,59
2022,8,2,4214,NA,4
2022,8,2,124,NA,3
2022,8,2,4216,NA,9
2022,8,2,127,NA,2
2022,8,2,4217,NA,43
2022,8,2,4220,NA,17
2022,8,2,4226,NA,4
2022,8,2,4238,NA,12
2022,8,2,4222,NA,6
2022,8,2,4246,NA,40
2022,8,2,129,NA,6
2022,8,2,183,NA,5
2022,8,2,184,NA,10
2022,8,2,104,NA,6
2022,8,2,106,NA,63
2022,8,2,421,NA,52
2022,8,2,409,NA,14
2022,8,2,411,NA,87
2022,8,2,412,NA,51
2022,8,2,417,NA,7
2022,8,2,417,NA,8
2022,8,2,414,NA,2
2022,8,2,415,NA,16
2022,8,2,426,NA,102
2022,8,2,4224,~10,20
2022,8,2,186,~10,42
2022,8,2,108,20,36
2022,8,2,111,20,8
2022,8,2,112,20,27
2022,8,2,118,20,43
2022,8,2,493,20,21
2022,8,2,498,20,12
2022,8,2,3007,20,20
2022,8,2,3010,20,62
2022,8,2,4213,20,11
2022,8,2,4217,20,10
2022,8,2,4221,20,8
2022,8,2,4233,20,23
2022,8,2,4244,20,53
2022,8,2,4246,20,88
2022,8,2,182,20,19
2022,8,2,184,20,41
2022,8,2,409,20,5
2022,8,2,411,20,28
2022,8,2,417,20,8
2022,8,2,438,30,57
2022,8,2,3009,30,12
2022,8,2,3010,30,38
2022,8,2,4210,30,41
2022,8,2,154,40,57
2022,8,2,3002,40,60
2022,8,2,113,50,17
2022,8,2,4213,50,9
2022,8,2,4214,50,52
2022,8,2,108,NA,17
2022,8,2,488,NA,4
2022,8,2,490,NA,3
2022,8,2,144,~10,62
2022,8,2,488,~10,20
2022,8,2,497,~10,126
2022,8,2,3002,~10,13
2022,8,2,3006,~10,2
2022,8,2,3010,~10,36
2022,8,2,4214,~10,51
2022,8,2,113,20,18
2022,8,2,144,20,5
2022,8,2,145,20,30
2022,8,2,146,20,24
2022,8,2,150,20,8
2022,8,2,493,20,3
2022,8,2,495,20,57
2022,8,2,3002,20,13
2022,8,2,3009,20,29
2022,8,2,4208,20,8
2022,8,2,4213,20,18
2022,8,2,124,20,36
2022,8,2,4216,20,70
2022,8,2,4218,20,9
2022,8,2,4238,20,7
2022,8,2,182,20,28
2022,8,2,183,20,7
2022,8,2,102,20,70
2022,8,2,104,20,29
2022,8,2,107,20,5
2022,8,2,415,20,48
2022,8,2,426,20,27
2022,8,2,111,30,15
2022,8,2,113,30,25
2022,8,2,147,30,47
2022,8,2,148,30,49
2022,8,2,157,30,32
2022,8,2,490,30,30
2022,8,2,493,30,12
2022,8,2,3002,30,4
2022,8,2,3010,30,5
2022,8,2,4213,30,12
2022,8,2,4217,30,138
2022,8,2,4233,30,26
2022,8,2,104,30,8
2022,8,2,407,30,31
2022,8,2,419,30,4
2022,8,2,415,30,16
2022,8,2,424,30,12
2022,8,2,491,40,44
2022,8,2,186,40,39
2022,8,2,408,40,6
2022,8,2,108,50,20
2022,8,2,114,50,25
2022,8,2,119,50,34
2022,8,2,4213,50,13
2022,8,2,419,50,44
2022,8,2,494,60,25
2022,8,2,4218,70~,37
2022,8,2,112,NA,11
2022,8,2,150,NA,12
2022,8,2,492,NA,40
2022,8,2,4233,NA,14
2022,8,2,184,NA,54
2022,8,2,102,NA,48
2022,8,2,103,NA,9
2022,8,2,106,NA,5
2022,8,2,107,NA,28
2022,8,2,109,~10,15
2022,8,2,491,~10,56
2022,8,2,4213,~10,43
2022,8,2,4217,~10,17
2022,8,2,4226,~10,4
2022,8,2,4233,~10,5
2022,8,2,199,~10,10
2022,8,2,107,~10,4
2022,8,2,109,20,4
2022,8,2,427,20,7
2022,8,2,438,20,17
2022,8,2,113,20,108
2022,8,2,114,20,17
2022,8,2,150,20,6
2022,8,2,487,20,16
2022,8,2,495,20,66
2022,8,2,498,20,11
2022,8,2,3002,20,16
2022,8,2,3010,20,4
2022,8,2,4213,20,23
2022,8,2,4217,20,118
2022,8,2,4244,20,55
2022,8,2,129,20,6
2022,8,2,181,20,34
2022,8,2,184,20,11
2022,8,2,185,20,5
2022,8,2,102,20,78
2022,8,2,103,20,32
2022,8,2,402,20,9
2022,8,2,421,20,10
2022,8,2,108,30,50
2022,8,2,427,30,3
2022,8,2,437,30,7
2022,8,2,113,30,5
2022,8,2,148,30,14
2022,8,2,119,30,11
2022,8,2,493,30,30
2022,8,2,498,30,5
2022,8,2,3002,30,37
2022,8,2,3010,30,43
2022,8,2,4217,30,26
2022,8,2,4226,30,15
2022,8,2,4233,30,4
2022,8,2,4251,30,17
2022,8,2,130,30,38
2022,8,2,181,30,44
2022,8,2,102,30,8
2022,8,2,103,30,14
2022,8,2,105,30,60
2022,8,2,421,30,39
2022,8,2,143,40,25
2022,8,2,144,40,16
2022,8,2,148,40,34
2022,8,2,490,40,7
2022,8,2,498,40,62
2022,8,2,3008,40,7
2022,8,2,3010,40,53
2022,8,2,4213,40,20
2022,8,2,4233,40,20
2022,8,2,4238,40,52
2022,8,2,102,40,6
2022,8,2,420,40,9
2022,8,2,147,50,29
2022,8,2,148,50,37
2022,8,2,4222,50,7
2022,8,2,103,50,20
2022,8,2,4217,60,46
2022,8,2,4218,60,5
2022,8,2,144,NA,8
2022,8,2,3002,NA,56
2022,8,2,3005,NA,7
2022,8,2,4214,NA,16
2022,8,2,4216,NA,46
2022,8,2,4217,NA,42
2022,8,2,4218,NA,6
2022,8,2,4226,NA,25
2022,8,2,102,NA,124
2022,8,2,104,NA,32
2022,8,2,114,NA,84
2022,8,2,146,NA,21
2022,8,2,147,NA,3
2022,8,2,3002,NA,12
2022,8,2,3010,NA,20
2022,8,2,4217,NA,49
2022,8,2,4248,NA,3
2022,8,2,102,NA,32
2022,8,2,405,NA,7
2022,8,2,107,NA,4
2022,8,2,415,NA,9
2022,8,2,4217,20,61
2022,8,2,184,40,23
2022,8,2,3009,40,133
2022,8,2,4217,40,79
2022,8,2,181,~10,34
2022,8,2,109,20,21
2022,8,2,493,20,84
2022,8,2,114,NA,166
2022,8,2,4217,NA,35
2022,8,2,4217,~10,52
2022,8,2,109,20,128
2022,8,2,113,20,62
2022,8,2,497,20,52
2022,8,2,144,40,71
2022,8,2,4217,40,70
2022,8,2,4233,40,5
2022,8,2,4226,50,97
2022,8,2,186,50,12
2022,8,2,108,~10,115
2022,8,2,114,~10,86
2022,8,2,182,~10,88
2022,8,2,186,~10,26
2022,8,2,419,~10,113
2022,8,2,114,20,57
2022,8,2,154,20,71
2022,8,2,4208,20,23
2022,8,2,4222,20,91
2022,8,2,113,30,62
2022,8,2,440,40,109
2022,8,2,420,40,43
2022,8,2,425,40,53
2022,8,2,144,50,147
2022,8,2,4226,50,93
2022,8,2,186,50,11
2022,8,2,492,~10,7
2022,8,2,108,20,46
2022,8,2,427,20,5
2022,8,2,111,20,8
2022,8,2,112,20,3
2022,8,2,113,20,216
2022,8,2,114,20,100
2022,8,2,142,20,141
2022,8,2,144,20,18
2022,8,2,145,20,4
2022,8,2,147,20,8
2022,8,2,147,20,92
2022,8,2,119,20,1
2022,8,2,153,20,14
2022,8,2,155,20,9
2022,8,2,487,20,109
2022,8,2,488,20,74
2022,8,2,489,20,3
2022,8,2,492,20,110
2022,8,2,493,20,9
2022,8,2,497,20,41
2022,8,2,498,20,29
2022,8,2,3002,20,78
2022,8,2,3005,20,73
2022,8,2,3006,20,17
2022,8,2,3009,20,29
2022,8,2,3009,20,14
2022,8,2,3011,20,20
2022,8,2,122,20,133
2022,8,2,4202,20,10
2022,8,2,4202,20,12
2022,8,2,4207,20,11
2022,8,2,4213,20,99
2022,8,2,124,20,4
2022,8,2,125,20,3
2022,8,2,126,20,45
2022,8,2,4216,20,8
2022,8,2,4217,20,17
2022,8,2,4218,20,10
2022,8,2,4220,20,56
2022,8,2,4224,20,12
2022,8,2,4233,20,25
2022,8,2,4238,20,6
2022,8,2,4251,20,4
2022,8,2,130,20,15
2022,8,2,130,20,1
2022,8,2,183,20,16
2022,8,2,184,20,96
2022,8,2,186,20,76
2022,8,2,102,20,81
2022,8,2,103,20,412
2022,8,2,103,20,51
2022,8,2,421,20,4
2022,8,2,409,20,22
2022,8,2,107,20,90
2022,8,2,411,20,10
2022,8,2,417,20,14
2022,8,2,415,20,6
2022,8,2,424,20,107
2022,8,2,425,20,10
2022,8,2,108,30,41
2022,8,2,109,30,34
2022,8,2,109,30,9
2022,8,2,437,30,8
2022,8,2,438,30,45
2022,8,2,440,30,9
2022,8,2,113,30,46
2022,8,2,114,30,3
2022,8,2,144,30,124
2022,8,2,146,30,20
2022,8,2,147,30,105
2022,8,2,148,30,162
2022,8,2,153,30,98
2022,8,2,157,30,27
2022,8,2,487,30,141
2022,8,2,488,30,30
2022,8,2,492,30,53
2022,8,2,493,30,172
2022,8,2,495,30,11
2022,8,2,497,30,183
2022,8,2,497,30,4
2022,8,2,498,30,51
2022,8,2,3002,30,59
2022,8,2,3005,30,105
2022,8,2,3010,30,235
2022,8,2,3011,30,110
2022,8,2,121,30,15
2022,8,2,122,30,119
2022,8,2,4202,30,6
2022,8,2,4213,30,78
2022,8,2,125,30,10
2022,8,2,126,30,22
2022,8,2,4217,30,58
2022,8,2,4226,30,16
2022,8,2,4233,30,64
2022,8,2,4238,30,10
2022,8,2,4222,30,71
2022,8,2,4248,30,14
2022,8,2,130,30,1
2022,8,2,182,30,98
2022,8,2,183,30,85
2022,8,2,186,30,85
2022,8,2,102,30,95
2022,8,2,103,30,70
2022,8,2,421,30,24
2022,8,2,407,30,8
2022,8,2,408,30,5
2022,8,2,419,30,13
2022,8,2,418,30,45
2022,8,2,107,30,12
2022,8,2,411,30,72
2022,8,2,417,30,3
2022,8,2,414,30,3
2022,8,2,415,30,5
2022,8,2,426,30,22
2022,8,2,427,40,72
2022,8,2,144,40,94
2022,8,2,146,40,10
2022,8,2,148,40,8
2022,8,2,154,40,9
2022,8,2,157,40,8
2022,8,2,492,40,70
2022,8,2,493,40,131
2022,8,2,3002,40,7
2022,8,2,120,40,37
2022,8,2,4202,40,88
2022,8,2,4213,40,87
2022,8,2,126,40,4
2022,8,2,4217,40,103
2022,8,2,4224,40,30
2022,8,2,4233,40,13
2022,8,2,4244,40,8
2022,8,2,184,40,6
2022,8,2,185,40,3
2022,8,2,103,40,62
2022,8,2,408,40,7
2022,8,2,409,40,91
2022,8,2,107,40,9
2022,8,2,417,40,6
2022,8,2,414,40,4
2022,8,2,415,40,48
2022,8,2,426,40,3
2022,8,2,109,50,53
2022,8,2,437,50,66
2022,8,2,438,50,113
2022,8,2,144,50,105
2022,8,2,145,50,17
2022,8,2,146,50,106
2022,8,2,147,50,14
2022,8,2,155,50,47
2022,8,2,487,50,98
2022,8,2,490,50,56
2022,8,2,492,50,38
2022,8,2,122,50,7
2022,8,2,4210,50,27
2022,8,2,4214,50,13
2022,8,2,4217,50,62
2022,8,2,4233,50,15
2022,8,2,4234,50,8
2022,8,2,4222,50,7
2022,8,2,130,50,36
2022,8,2,183,50,37
2022,8,2,186,50,12
2022,8,2,199,50,80
2022,8,2,103,50,5
2022,8,2,106,50,9
2022,8,2,421,50,93
2022,8,2,418,50,17
2022,8,2,107,50,19
2022,8,2,412,50,8
2022,8,2,417,50,102
2022,8,2,415,50,6
2022,8,2,109,60,5
2022,8,2,438,60,17
2022,8,2,113,60,207
2022,8,2,148,60,119
2022,8,2,153,60,62
2022,8,2,498,60,96
2022,8,2,4233,60,91
2022,8,2,182,60,19
2022,8,2,103,60,7
2022,8,2,421,60,67
2022,8,2,419,60,6
2022,8,2,418,60,61
2022,8,2,417,60,15
2022,8,2,183,70~,135
2022,8,2,427,20,104
2022,8,2,111,20,237
2022,8,2,112,20,72
2022,8,2,438,20,180
2022,8,2,113,20,13
2022,8,2,147,20,11
2022,8,2,153,20,114
2022,8,2,154,20,87
2022,8,2,487,20,20
2022,8,2,492,20,33
2022,8,2,493,20,122
2022,8,2,497,20,5
2022,8,2,3002,20,4
2022,8,2,3010,20,40
2022,8,2,4210,20,29
2022,8,2,4213,20,15
2022,8,2,4218,20,4
2022,8,2,4233,20,3
2022,8,2,4222,20,15
2022,8,2,4246,20,14
2022,8,2,4251,20,48
2022,8,2,129,20,125
2022,8,2,181,20,50
2022,8,2,184,20,15
2022,8,2,103,20,24
2022,8,2,106,20,41
2022,8,2,421,20,14
2022,8,2,408,20,1
2022,8,2,409,20,18
2022,8,2,419,20,14
