year,month,day,rent_office_number,age,time
2022,9,17,114,30,68
2022,9,17,142,30,80
2022,9,17,143,30,27
2022,9,17,144,30,189
2022,9,17,145,30,14
2022,9,17,145,30,45
2022,9,17,146,30,137
2022,9,17,147,30,5
2022,9,17,148,30,15
2022,9,17,150,30,31
2022,9,17,119,30,66
2022,9,17,153,30,106
2022,9,17,154,30,237
2022,9,17,155,30,15
2022,9,17,157,30,24
2022,9,17,488,30,19
2022,9,17,490,30,73
2022,9,17,492,30,38
2022,9,17,493,30,8
2022,9,17,493,30,7
2022,9,17,494,30,55
2022,9,17,495,30,46
2022,9,17,497,30,110
2022,9,17,497,30,22
2022,9,17,498,30,147
2022,9,17,3002,30,254
2022,9,17,3007,30,10
2022,9,17,3009,30,46
2022,9,17,3009,30,13
2022,9,17,3010,30,149
2022,9,17,120,30,47
2022,9,17,121,30,26
2022,9,17,4202,30,9
2022,9,17,4202,30,4
2022,9,17,4206,30,29
2022,9,17,4207,30,112
2022,9,17,4208,30,23
2022,9,17,4210,30,2
2022,9,17,4211,30,54
2022,9,17,4212,30,42
2022,9,17,4213,30,43
2022,9,17,4214,30,12
2022,9,17,125,30,6
2022,9,17,4216,30,16
2022,9,17,4217,30,384
2022,9,17,4218,30,85
2022,9,17,4220,30,34
2022,9,17,4220,30,35
2022,9,17,4224,30,45
2022,9,17,4226,30,9
2022,9,17,4233,30,119
2022,9,17,4222,30,76
2022,9,17,4244,30,10
2022,9,17,4248,30,60
2022,9,17,4251,30,5
2022,9,17,5503,30,3
2022,9,17,130,30,42
2022,9,17,182,30,35
2022,9,17,183,30,83
2022,9,17,184,30,145
2022,9,17,184,30,10
2022,9,17,185,30,3
2022,9,17,186,30,159
2022,9,17,102,30,48
2022,9,17,199,30,7
2022,9,17,103,30,122
2022,9,17,104,30,53
2022,9,17,105,30,68
2022,9,17,106,30,111
2022,9,17,405,30,18
2022,9,17,421,30,8
2022,9,17,419,30,46
2022,9,17,419,30,6
2022,9,17,418,30,45
2022,9,17,107,30,61
2022,9,17,411,30,1
2022,9,17,412,30,120
2022,9,17,413,30,5
2022,9,17,417,30,4
2022,9,17,414,30,12
2022,9,17,415,30,30
2022,9,17,415,30,18
2022,9,17,422,30,48
2022,9,17,422,30,59
2022,9,17,425,30,9
2022,9,17,426,30,9
2022,9,17,427,40,14
2022,9,17,432,40,66
2022,9,17,438,40,40
2022,9,17,113,40,51
2022,9,17,118,40,68
2022,9,17,142,40,6
2022,9,17,144,40,8
2022,9,17,146,40,9
2022,9,17,119,40,17
2022,9,17,157,40,65
2022,9,17,487,40,16
2022,9,17,488,40,14
2022,9,17,492,40,41
2022,9,17,494,40,19
2022,9,17,498,40,82
2022,9,17,3002,40,18
2022,9,17,3007,40,4
2022,9,17,3010,40,67
2022,9,17,3011,40,3
2022,9,17,120,40,37
2022,9,17,121,40,8
2022,9,17,4214,40,26
2022,9,17,125,40,14
2022,9,17,4217,40,163
2022,9,17,4218,40,45
2022,9,17,4220,40,31
2022,9,17,4221,40,6
2022,9,17,4224,40,26
2022,9,17,4233,40,87
2022,9,17,4238,40,30
2022,9,17,4222,40,4
2022,9,17,4244,40,87
2022,9,17,5503,40,11
2022,9,17,130,40,32
2022,9,17,184,40,5
2022,9,17,102,40,52
2022,9,17,199,40,15
2022,9,17,401,40,63
2022,9,17,402,40,40
2022,9,17,421,40,10
2022,9,17,407,40,10
2022,9,17,420,40,16
2022,9,17,409,40,43
2022,9,17,419,40,75
2022,9,17,410,40,21
2022,9,17,418,40,40
2022,9,17,413,40,55
2022,9,17,414,40,26
2022,9,17,416,40,37
2022,9,17,422,40,57
2022,9,17,400,50,11
2022,9,17,438,50,28
2022,9,17,440,50,9
2022,9,17,113,50,24
2022,9,17,118,50,34
2022,9,17,142,50,13
2022,9,17,143,50,6
2022,9,17,144,50,59
2022,9,17,147,50,19
2022,9,17,119,50,4
2022,9,17,153,50,8
2022,9,17,156,50,7
2022,9,17,487,50,57
2022,9,17,488,50,23
2022,9,17,489,50,73
2022,9,17,491,50,27
2022,9,17,495,50,19
2022,9,17,497,50,9
2022,9,17,3002,50,44
2022,9,17,3011,50,15
2022,9,17,4202,50,3
2022,9,17,4206,50,51
2022,9,17,4217,50,164
2022,9,17,4226,50,4
2022,9,17,4222,50,38
2022,9,17,4247,50,14
2022,9,17,5503,50,4
2022,9,17,186,50,120
2022,9,17,103,50,74
2022,9,17,104,50,23
2022,9,17,402,50,27
2022,9,17,403,50,125
2022,9,17,408,50,7
2022,9,17,409,50,25
2022,9,17,107,50,6
2022,9,17,413,50,17
2022,9,17,438,60,12
2022,9,17,113,60,12
2022,9,17,153,60,20
2022,9,17,487,60,56
2022,9,17,120,60,5
2022,9,17,4224,60,33
2022,9,17,4238,60,14
2022,9,17,183,60,5
2022,9,17,408,60,9
2022,9,17,419,60,14
2022,9,17,415,60,16
2022,9,17,114,70~,10
2022,9,17,108,NA,80
2022,9,17,400,NA,27
2022,9,17,427,NA,10
2022,9,17,111,NA,16
2022,9,17,437,NA,19
2022,9,17,438,NA,18
2022,9,17,113,NA,41
2022,9,17,114,NA,35
2022,9,17,143,NA,38
2022,9,17,144,NA,4
2022,9,17,145,NA,3
2022,9,17,147,NA,24
2022,9,17,119,NA,5
2022,9,17,153,NA,27
2022,9,17,155,NA,13
2022,9,17,157,NA,23
2022,9,17,487,NA,23
2022,9,17,488,NA,3
2022,9,17,492,NA,7
2022,9,17,497,NA,6
2022,9,17,498,NA,15
2022,9,17,3002,NA,9
2022,9,17,3010,NA,5
2022,9,17,3011,NA,56
2022,9,17,4208,NA,19
2022,9,17,4210,NA,42
2022,9,17,4213,NA,27
2022,9,17,124,NA,18
2022,9,17,4216,NA,10
2022,9,17,4217,NA,65
2022,9,17,4218,NA,9
2022,9,17,4220,NA,13
2022,9,17,4226,NA,5
2022,9,17,4233,NA,14
2022,9,17,4222,NA,85
2022,9,17,130,NA,9
2022,9,17,181,NA,41
2022,9,17,183,NA,6
2022,9,17,184,NA,8
2022,9,17,184,NA,43
2022,9,17,186,NA,51
2022,9,17,102,NA,23
2022,9,17,103,NA,69
2022,9,17,401,NA,21
2022,9,17,402,NA,8
2022,9,17,106,NA,18
2022,9,17,421,NA,16
2022,9,17,407,NA,3
2022,9,17,408,NA,5
2022,9,17,409,NA,2
2022,9,17,418,NA,15
2022,9,17,411,NA,4
2022,9,17,415,NA,2
2022,9,17,416,NA,4
2022,9,17,426,NA,9
2022,9,17,437,~10,35
2022,9,17,438,~10,1
2022,9,17,440,~10,54
2022,9,17,118,~10,42
2022,9,17,142,~10,2
2022,9,17,144,~10,8
2022,9,17,147,~10,20
2022,9,17,119,~10,33
2022,9,17,487,~10,10
2022,9,17,488,~10,110
2022,9,17,495,~10,47
2022,9,17,3002,~10,2
2022,9,17,3006,~10,12
2022,9,17,3011,~10,35
2022,9,17,4212,~10,3
2022,9,17,4217,~10,176
2022,9,17,4218,~10,66
2022,9,17,4224,~10,38
2022,9,17,4226,~10,9
2022,9,17,4233,~10,102
2022,9,17,4222,~10,16
2022,9,17,4247,~10,13
2022,9,17,130,~10,9
2022,9,17,183,~10,7
2022,9,17,184,~10,18
2022,9,17,185,~10,6
2022,9,17,199,~10,13
2022,9,17,401,~10,16
2022,9,17,403,~10,61
2022,9,17,406,~10,19
2022,9,17,407,~10,20
2022,9,17,409,~10,8
2022,9,17,410,~10,19
2022,9,17,418,~10,27
2022,9,17,414,~10,6
2022,9,17,415,~10,63
2022,9,17,416,~10,33
2022,9,17,108,20,207
2022,9,17,109,20,52
2022,9,17,400,20,31
2022,9,17,427,20,13
2022,9,17,432,20,3
2022,9,17,111,20,88
2022,9,17,112,20,143
2022,9,17,436,20,13
2022,9,17,437,20,28
2022,9,17,438,20,26
2022,9,17,440,20,161
2022,9,17,113,20,119
2022,9,17,113,20,14
2022,9,17,118,20,11
2022,9,17,114,20,120
2022,9,17,143,20,8
2022,9,17,144,20,92
2022,9,17,145,20,55
2022,9,17,146,20,65
2022,9,17,147,20,7
2022,9,17,148,20,85
2022,9,17,119,20,115
2022,9,17,153,20,15
2022,9,17,154,20,357
2022,9,17,155,20,12
2022,9,17,156,20,4
2022,9,17,157,20,50
2022,9,17,487,20,72
2022,9,17,488,20,70
2022,9,17,489,20,7
2022,9,17,490,20,116
2022,9,17,492,20,52
2022,9,17,493,20,49
2022,9,17,495,20,7
2022,9,17,497,20,130
2022,9,17,498,20,154
2022,9,17,498,20,8
2022,9,17,3002,20,67
2022,9,17,3007,20,7
2022,9,17,3008,20,8
2022,9,17,3009,20,42
2022,9,17,3010,20,165
2022,9,17,3011,20,59
2022,9,17,120,20,17
2022,9,17,121,20,76
2022,9,17,122,20,70
2022,9,17,4202,20,28
2022,9,17,4206,20,42
2022,9,17,4207,20,92
2022,9,17,4208,20,19
2022,9,17,4210,20,169
2022,9,17,4211,20,113
2022,9,17,4212,20,37
2022,9,17,4213,20,82
2022,9,17,4214,20,40
2022,9,17,124,20,56
2022,9,17,125,20,40
2022,9,17,126,20,69
2022,9,17,4216,20,61
2022,9,17,127,20,77
2022,9,17,4217,20,550
2022,9,17,4218,20,35
2022,9,17,4220,20,59
2022,9,17,4221,20,24
2022,9,17,4224,20,7
2022,9,17,4226,20,5
2022,9,17,4233,20,66
2022,9,17,4222,20,10
2022,9,17,4244,20,4
2022,9,17,4246,20,30
2022,9,17,4247,20,10
2022,9,17,4248,20,18
2022,9,17,4251,20,4
2022,9,17,129,20,20
2022,9,17,5503,20,22
2022,9,17,130,20,52
2022,9,17,181,20,99
2022,9,17,182,20,7
2022,9,17,183,20,41
2022,9,17,184,20,146
2022,9,17,185,20,24
2022,9,17,185,20,8
2022,9,17,186,20,14
2022,9,17,102,20,87
2022,9,17,199,20,32
2022,9,17,103,20,70
2022,9,17,104,20,7
2022,9,17,104,20,8
2022,9,17,105,20,23
2022,9,17,401,20,12
2022,9,17,402,20,6
2022,9,17,403,20,31
2022,9,17,403,20,10
2022,9,17,106,20,137
2022,9,17,405,20,2
2022,9,17,406,20,69
2022,9,17,407,20,4
2022,9,17,408,20,3
2022,9,17,420,20,73
2022,9,17,409,20,22
2022,9,17,419,20,143
2022,9,17,418,20,77
2022,9,17,107,20,293
2022,9,17,411,20,18
2022,9,17,412,20,5
2022,9,17,417,20,43
2022,9,17,414,20,86
2022,9,17,415,20,70
2022,9,17,422,20,15
2022,9,17,425,20,27
2022,9,17,426,20,57
2022,9,17,108,30,71
2022,9,17,400,30,11
2022,9,17,427,30,16
2022,9,17,111,30,23
2022,9,17,112,30,120
2022,9,17,437,30,11
2022,9,17,438,30,79
2022,9,17,113,30,73
2022,9,17,114,30,21
2022,9,17,142,30,46
2022,9,17,143,30,59
2022,9,17,144,30,88
2022,9,17,144,30,16
2022,9,17,145,30,7
2022,9,17,146,30,112
2022,9,17,147,30,6
2022,9,17,119,30,87
2022,9,17,153,30,6
2022,9,17,154,30,112
2022,9,17,155,30,105
2022,9,17,156,30,33
2022,9,17,157,30,22
2022,9,17,487,30,141
2022,9,17,488,30,16
2022,9,17,490,30,90
2022,9,17,491,30,46
2022,9,17,492,30,59
2022,9,17,492,30,2
2022,9,17,493,30,48
2022,9,17,495,30,40
2022,9,17,497,30,142
2022,9,17,498,30,148
2022,9,17,498,30,4
2022,9,17,3002,30,147
2022,9,17,3007,30,3
2022,9,17,3009,30,64
2022,9,17,3010,30,87
2022,9,17,3011,30,69
2022,9,17,3011,30,9
2022,9,17,121,30,13
2022,9,17,122,30,20
2022,9,17,4202,30,96
2022,9,17,4210,30,11
2022,9,17,4212,30,52
2022,9,17,4213,30,36
2022,9,17,124,30,38
2022,9,17,124,30,47
2022,9,17,125,30,25
2022,9,17,126,30,14
2022,9,17,4216,30,24
2022,9,17,4217,30,510
2022,9,17,4218,30,63
2022,9,17,4220,30,41
2022,9,17,4226,30,29
2022,9,17,4233,30,61
2022,9,17,4234,30,5
2022,9,17,4238,30,74
2022,9,17,4222,30,8
2022,9,17,4244,30,36
2022,9,17,4246,30,10
2022,9,17,4247,30,10
2022,9,17,4248,30,17
2022,9,17,129,30,91
2022,9,17,5503,30,5
2022,9,17,130,30,45
2022,9,17,182,30,38
2022,9,17,183,30,57
2022,9,17,184,30,71
2022,9,17,185,30,24
2022,9,17,186,30,91
2022,9,17,102,30,58
2022,9,17,199,30,30
2022,9,17,199,30,18
2022,9,17,103,30,47
2022,9,17,104,30,35
2022,9,17,105,30,23
2022,9,17,401,30,32
2022,9,17,402,30,9
2022,9,17,403,30,1
2022,9,17,106,30,283
2022,9,17,106,30,36
2022,9,17,405,30,9
2022,9,17,406,30,62
2022,9,17,421,30,38
2022,9,17,407,30,7
2022,9,17,420,30,37
2022,9,17,419,30,167
2022,9,17,418,30,152
2022,9,17,107,30,57
2022,9,17,411,30,5
2022,9,17,412,30,29
2022,9,17,417,30,38
2022,9,17,414,30,7
2022,9,17,415,30,103
2022,9,17,422,30,5
2022,9,17,424,30,32
2022,9,17,425,30,16
2022,9,17,426,30,74
2022,9,17,108,40,79
2022,9,17,109,40,134
2022,9,17,427,40,49
2022,9,17,112,40,12
2022,9,17,436,40,10
2022,9,17,438,40,18
2022,9,17,440,40,11
2022,9,17,113,40,137
2022,9,17,118,40,35
2022,9,17,114,40,30
2022,9,17,142,40,26
2022,9,17,143,40,13
2022,9,17,144,40,71
2022,9,17,145,40,72
2022,9,17,145,40,60
2022,9,17,146,40,65
2022,9,17,147,40,51
2022,9,17,147,40,5
2022,9,17,148,40,126
2022,9,17,150,40,5
2022,9,17,153,40,17
2022,9,17,154,40,50
2022,9,17,155,40,10
2022,9,17,157,40,65
2022,9,17,487,40,57
2022,9,17,488,40,36
2022,9,17,489,40,17
2022,9,17,490,40,4
2022,9,17,493,40,44
2022,9,17,494,40,53
2022,9,17,495,40,7
2022,9,17,497,40,5
2022,9,17,498,40,35
2022,9,17,3002,40,21
2022,9,17,3007,40,3
2022,9,17,3009,40,63
2022,9,17,3010,40,147
2022,9,17,3011,40,11
2022,9,17,120,40,7
2022,9,17,121,40,2
2022,9,17,122,40,6
2022,9,17,4202,40,24
2022,9,17,4206,40,15
2022,9,17,4210,40,3
2022,9,17,4211,40,17
2022,9,17,4212,40,85
2022,9,17,4213,40,60
2022,9,17,4213,40,49
2022,9,17,4214,40,11
2022,9,17,124,40,12
2022,9,17,4216,40,29
2022,9,17,4217,40,162
2022,9,17,4218,40,92
2022,9,17,4220,40,81
2022,9,17,4233,40,164
2022,9,17,4238,40,8
2022,9,17,4244,40,25
2022,9,17,4246,40,23
2022,9,17,4248,40,3
2022,9,17,4251,40,7
2022,9,17,129,40,4
2022,9,17,130,40,15
2022,9,17,182,40,32
2022,9,17,182,40,52
2022,9,17,183,40,5
2022,9,17,184,40,59
2022,9,17,102,40,165
2022,9,17,103,40,19
2022,9,17,104,40,76
2022,9,17,105,40,10
2022,9,17,401,40,23
2022,9,17,402,40,10
2022,9,17,403,40,60
2022,9,17,106,40,30
2022,9,17,406,40,86
2022,9,17,421,40,26
2022,9,17,407,40,5
2022,9,17,420,40,33
2022,9,17,409,40,54
2022,9,17,419,40,58
2022,9,17,418,40,39
2022,9,17,107,40,14
2022,9,17,411,40,23
2022,9,17,412,40,7
2022,9,17,417,40,14
2022,9,17,414,40,125
2022,9,17,415,40,10
2022,9,17,416,40,23
2022,9,17,422,40,9
2022,9,17,426,40,49
2022,9,17,427,50,10
2022,9,17,432,50,51
2022,9,17,437,50,26
2022,9,17,440,50,27
2022,9,17,113,50,13
2022,9,17,142,50,6
2022,9,17,143,50,21
2022,9,17,144,50,12
2022,9,17,146,50,2
2022,9,17,147,50,9
2022,9,17,148,50,50
2022,9,17,153,50,48
2022,9,17,154,50,104
2022,9,17,156,50,3
2022,9,17,157,50,10
2022,9,17,487,50,11
2022,9,17,488,50,19
2022,9,17,491,50,9
2022,9,17,492,50,15
2022,9,17,495,50,13
2022,9,17,497,50,5
2022,9,17,498,50,7
2022,9,17,3002,50,15
2022,9,17,3008,50,17
2022,9,17,3009,50,7
2022,9,17,4202,50,17
2022,9,17,4210,50,13
2022,9,17,4211,50,2
2022,9,17,4212,50,11
2022,9,17,124,50,12
2022,9,17,127,50,15
2022,9,17,4217,50,243
2022,9,17,4218,50,48
2022,9,17,4224,50,32
2022,9,17,4226,50,25
2022,9,17,4238,50,18
2022,9,17,4247,50,11
2022,9,17,184,50,109
2022,9,17,185,50,19
2022,9,17,186,50,52
2022,9,17,102,50,11
2022,9,17,103,50,6
2022,9,17,105,50,115
2022,9,17,406,50,16
2022,9,17,407,50,10
2022,9,17,409,50,33
2022,9,17,419,50,31
2022,9,17,410,50,2
2022,9,17,418,50,7
2022,9,17,107,50,15
2022,9,17,412,50,9
2022,9,17,414,50,30
2022,9,17,416,50,30
2022,9,17,426,50,61
2022,9,17,108,60,11
2022,9,17,109,60,10
2022,9,17,113,60,19
2022,9,17,143,60,27
2022,9,17,144,60,8
2022,9,17,146,60,8
2022,9,17,147,60,5
2022,9,17,153,60,12
2022,9,17,154,60,20
2022,9,17,156,60,9
2022,9,17,157,60,29
2022,9,17,487,60,79
2022,9,17,491,60,47
2022,9,17,492,60,22
2022,9,17,3008,60,18
2022,9,17,120,60,14
2022,9,17,4206,60,3
2022,9,17,124,60,8
2022,9,17,126,60,12
2022,9,17,4218,60,16
2022,9,17,4226,60,11
2022,9,17,4233,60,17
2022,9,17,4234,60,13
2022,9,17,130,60,28
2022,9,17,183,60,6
2022,9,17,184,60,9
2022,9,17,185,60,15
2022,9,17,186,60,7
2022,9,17,401,60,119
2022,9,17,402,60,9
2022,9,17,403,60,10
2022,9,17,106,60,50
2022,9,17,406,60,27
2022,9,17,421,60,18
2022,9,17,420,60,14
2022,9,17,409,60,28
2022,9,17,419,60,54
2022,9,17,410,60,1
2022,9,17,418,60,6
2022,9,17,412,60,5
2022,9,17,417,60,3
2022,9,17,414,60,8
2022,9,17,415,60,11
2022,9,17,3010,70~,8
2022,9,17,4238,70~,22
2022,9,17,104,70~,13
2022,9,17,417,70~,2
2022,9,17,108,NA,32
2022,9,17,109,NA,7
2022,9,17,400,NA,17
2022,9,17,427,NA,6
2022,9,17,112,NA,10
2022,9,17,437,NA,106
2022,9,17,113,NA,19
2022,9,17,118,NA,11
2022,9,17,114,NA,86
2022,9,17,143,NA,4
2022,9,17,144,NA,9
2022,9,17,119,NA,52
2022,9,17,154,NA,74
2022,9,17,155,NA,54
2022,9,17,487,NA,4
2022,9,17,488,NA,31
2022,9,17,489,NA,4
2022,9,17,491,NA,4
2022,9,17,492,NA,72
2022,9,17,497,NA,166
2022,9,17,3002,NA,67
2022,9,17,3009,NA,4
2022,9,17,3010,NA,34
2022,9,17,3011,NA,44
2022,9,17,121,NA,8
2022,9,17,122,NA,16
2022,9,17,4206,NA,22
2022,9,17,4207,NA,26
2022,9,17,4208,NA,6
2022,9,17,4210,NA,56
2022,9,17,4211,NA,29
2022,9,17,4212,NA,63
2022,9,17,4213,NA,92
2022,9,17,4213,NA,15
2022,9,17,4214,NA,28
2022,9,17,125,NA,8
2022,9,17,126,NA,5
2022,9,17,4216,NA,41
2022,9,17,4217,NA,129
2022,9,17,4218,NA,85
2022,9,17,4221,NA,10
2022,9,17,4224,NA,63
2022,9,17,4233,NA,95
2022,9,17,4244,NA,10
2022,9,17,4246,NA,20
2022,9,17,129,NA,4
2022,9,17,130,NA,5
2022,9,17,181,NA,15
2022,9,17,183,NA,46
2022,9,17,184,NA,16
2022,9,17,102,NA,27
2022,9,17,102,NA,75
2022,9,17,199,NA,16
2022,9,17,103,NA,6
2022,9,17,104,NA,17
2022,9,17,403,NA,6
2022,9,17,405,NA,43
2022,9,17,406,NA,34
2022,9,17,407,NA,2
2022,9,17,409,NA,37
2022,9,17,419,NA,70
2022,9,17,410,NA,4
2022,9,17,418,NA,34
2022,9,17,411,NA,21
2022,9,17,412,NA,60
2022,9,17,413,NA,13
2022,9,17,414,NA,8
2022,9,17,414,NA,56
2022,9,17,427,~10,12
2022,9,17,114,~10,47
2022,9,17,148,~10,8
2022,9,17,4217,~10,173
2022,9,17,184,~10,37
2022,9,17,102,~10,4
2022,9,17,103,~10,21
2022,9,17,105,~10,28
2022,9,17,107,~10,86
2022,9,17,411,~10,8
2022,9,17,426,~10,6
2022,9,17,108,20,173
2022,9,17,109,20,596
2022,9,17,432,20,77
2022,9,17,111,20,164
2022,9,17,112,20,224
2022,9,17,436,20,20
2022,9,17,437,20,53
2022,9,17,438,20,55
2022,9,17,438,20,6
2022,9,17,440,20,377
2022,9,17,113,20,198
2022,9,17,118,20,84
2022,9,17,114,20,266
2022,9,17,143,20,110
2022,9,17,144,20,328
2022,9,17,145,20,31
2022,9,17,146,20,89
2022,9,17,147,20,142
2022,9,17,148,20,63
2022,9,17,150,20,104
2022,9,17,119,20,57
2022,9,17,153,20,16
2022,9,17,154,20,236
2022,9,17,155,20,29
2022,9,17,156,20,51
2022,9,17,157,20,62
2022,9,17,487,20,118
2022,9,17,488,20,4
2022,9,17,490,20,10
2022,9,17,491,20,90
2022,9,17,493,20,156
2022,9,17,495,20,30
2022,9,17,497,20,89
2022,9,17,498,20,96
2022,9,17,3002,20,347
2022,9,17,3009,20,281
2022,9,17,3010,20,115
2022,9,17,3011,20,146
2022,9,17,121,20,27
2022,9,17,4202,20,53
2022,9,17,4206,20,34
2022,9,17,4207,20,28
2022,9,17,4208,20,61
2022,9,17,4210,20,21
2022,9,17,4211,20,31
2022,9,17,4213,20,46
2022,9,17,4214,20,6
2022,9,17,124,20,15
2022,9,17,125,20,28
2022,9,17,126,20,35
2022,9,17,4216,20,157
2022,9,17,127,20,9
2022,9,17,4217,20,1885
2022,9,17,4218,20,43
2022,9,17,4220,20,34
2022,9,17,4233,20,50
2022,9,17,4234,20,2
2022,9,17,4238,20,14
2022,9,17,4222,20,27
2022,9,17,4244,20,176
2022,9,17,4246,20,88
2022,9,17,4247,20,106
2022,9,17,4251,20,29
2022,9,17,129,20,87
2022,9,17,130,20,40
2022,9,17,181,20,74
2022,9,17,182,20,273
2022,9,17,183,20,46
2022,9,17,184,20,60
2022,9,17,186,20,184
2022,9,17,102,20,324
2022,9,17,199,20,16
2022,9,17,103,20,281
2022,9,17,104,20,451
2022,9,17,105,20,144
2022,9,17,403,20,8
2022,9,17,106,20,468
2022,9,17,421,20,142
2022,9,17,420,20,54
2022,9,17,409,20,33
2022,9,17,419,20,213
2022,9,17,418,20,116
2022,9,17,107,20,78
2022,9,17,413,20,222
2022,9,17,417,20,69
2022,9,17,414,20,250
2022,9,17,415,20,185
2022,9,17,416,20,6
2022,9,17,422,20,94
2022,9,17,424,20,17
2022,9,17,426,20,97
2022,9,17,109,30,92
2022,9,17,400,30,18
2022,9,17,427,30,5
2022,9,17,112,30,26
2022,9,17,438,30,57
2022,9,17,113,30,6
2022,9,17,113,30,5
2022,9,17,118,30,21
2022,9,17,114,30,34
2022,9,17,146,30,89
2022,9,17,119,30,50
2022,9,17,153,30,55
2022,9,17,154,30,145
2022,9,17,155,30,32
2022,9,17,156,30,9
2022,9,17,487,30,77
2022,9,17,490,30,84
2022,9,17,493,30,85
2022,9,17,497,30,89
2022,9,17,498,30,13
2022,9,17,3010,30,199
2022,9,17,4207,30,12
2022,9,17,4213,30,30
2022,9,17,124,30,7
2022,9,17,4217,30,641
2022,9,17,4218,30,46
2022,9,17,4233,30,11
2022,9,17,4234,30,36
2022,9,17,4244,30,76
2022,9,17,4244,30,19
2022,9,17,130,30,40
2022,9,17,181,30,101
2022,9,17,183,30,25
2022,9,17,184,30,55
2022,9,17,186,30,85
2022,9,17,102,30,127
2022,9,17,199,30,69
2022,9,17,103,30,110
2022,9,17,104,30,21
2022,9,17,104,30,45
2022,9,17,106,30,355
2022,9,17,421,30,26
2022,9,17,419,30,44
2022,9,17,418,30,33
2022,9,17,417,30,22
2022,9,17,414,30,19
2022,9,17,415,30,104
2022,9,17,109,40,16
2022,9,17,438,40,21
2022,9,17,113,40,23
2022,9,17,143,40,30
2022,9,17,148,40,27
2022,9,17,119,40,14
2022,9,17,153,40,95
2022,9,17,155,40,10
2022,9,17,488,40,60
2022,9,17,3010,40,5
2022,9,17,4206,40,52
2022,9,17,4213,40,22
2022,9,17,4217,40,145
2022,9,17,4218,40,155
2022,9,17,4220,40,9
2022,9,17,4224,40,51
2022,9,17,129,40,12
2022,9,17,130,40,32
2022,9,17,181,40,51
2022,9,17,182,40,41
2022,9,17,183,40,43
2022,9,17,186,40,158
2022,9,17,199,40,25
2022,9,17,403,40,2
2022,9,17,406,40,94
2022,9,17,421,40,30
2022,9,17,419,40,58
2022,9,17,418,40,108
2022,9,17,107,40,13
2022,9,17,422,40,36
2022,9,17,426,40,25
2022,9,17,440,50,43
2022,9,17,146,50,25
2022,9,17,488,50,92
2022,9,17,497,50,30
2022,9,17,4206,50,39
2022,9,17,5503,50,50
2022,9,17,186,50,103
2022,9,17,102,50,9
2022,9,17,104,50,4
2022,9,17,402,50,3
2022,9,17,403,50,4
2022,9,17,406,50,3
2022,9,17,407,50,1
2022,9,17,408,50,9
2022,9,17,413,50,22
2022,9,17,148,60,55
2022,9,17,112,NA,11
2022,9,17,440,NA,20
2022,9,17,143,NA,11
2022,9,17,146,NA,42
2022,9,17,150,NA,14
2022,9,17,119,NA,53
2022,9,17,490,NA,23
2022,9,17,497,NA,24
2022,9,17,3010,NA,28
2022,9,17,4207,NA,18
2022,9,17,4213,NA,4
2022,9,17,126,NA,13
2022,9,17,4217,NA,105
2022,9,17,4224,NA,7
2022,9,17,4226,NA,13
2022,9,17,181,NA,16
2022,9,17,186,NA,86
2022,9,17,103,NA,4
2022,9,17,104,NA,61
2022,9,17,420,NA,10
2022,9,17,419,NA,2
2022,9,17,107,NA,10
2022,9,17,109,~10,115
2022,9,17,112,~10,19
2022,9,17,437,~10,18
2022,9,17,440,~10,40
2022,9,17,118,~10,62
2022,9,17,114,~10,29
2022,9,17,146,~10,54
2022,9,17,147,~10,27
2022,9,17,154,~10,66
2022,9,17,155,~10,12
2022,9,17,487,~10,17
2022,9,17,489,~10,9
2022,9,17,491,~10,40
2022,9,17,3009,~10,114
2022,9,17,3010,~10,23
2022,9,17,4210,~10,42
2022,9,17,4213,~10,32
2022,9,17,125,~10,3
2022,9,17,4217,~10,158
2022,9,17,4246,~10,15
2022,9,17,103,~10,19
2022,9,17,106,~10,46
2022,9,17,406,~10,3
2022,9,17,409,~10,4
2022,9,17,414,~10,27
2022,9,17,108,20,232
2022,9,17,109,20,106
2022,9,17,427,20,38
2022,9,17,432,20,39
2022,9,17,111,20,187
2022,9,17,111,20,37
2022,9,17,112,20,43
2022,9,17,437,20,66
2022,9,17,438,20,92
2022,9,17,440,20,343
2022,9,17,440,20,84
2022,9,17,113,20,384
2022,9,17,114,20,49
2022,9,17,143,20,62
2022,9,17,144,20,195
2022,9,17,145,20,5
2022,9,17,146,20,300
2022,9,17,147,20,170
2022,9,17,148,20,23
2022,9,17,150,20,85
2022,9,17,119,20,239
2022,9,17,153,20,34
2022,9,17,154,20,436
2022,9,17,155,20,49
2022,9,17,156,20,21
2022,9,17,157,20,57
2022,9,17,487,20,91
2022,9,17,488,20,13
2022,9,17,490,20,23
2022,9,17,492,20,142
2022,9,17,493,20,102
2022,9,17,495,20,14
2022,9,17,497,20,100
2022,9,17,498,20,98
2022,9,17,3002,20,194
2022,9,17,3005,20,8
2022,9,17,3006,20,2
2022,9,17,3009,20,191
2022,9,17,3010,20,234
2022,9,17,3011,20,158
2022,9,17,121,20,48
2022,9,17,4202,20,35
2022,9,17,4206,20,50
2022,9,17,4207,20,43
2022,9,17,4208,20,28
2022,9,17,4210,20,87
2022,9,17,4212,20,10
2022,9,17,4213,20,20
2022,9,17,4214,20,13
2022,9,17,124,20,5
